customer_id,industry,signup_date,subscription_tier,mrr,churn_status,churn_date
CUST-01406,Tech,2025-08-10,Pro,49,Active,
CUST-01407,Education,2025-11-13,Basic,19,Active,
CUST-01408,Finance,2024-05-30,Basic,19,Active,
CUST-01409,Tech,2025-08-01,Enterprise,199,Active,
CUST-01410,Finance,2026-01-16,Enterprise,199,Active,
CUST-01411,Tech,2025-03-28,Pro,49,Active,
CUST-01412,Tech,2024-12-12,Pro,49,Active,
CUST-01413,Finance,2025-12-06,Basic,19,Active,
CUST-01414,Healthcare,2024-04-25,Pro,49,Active,
CUST-01415,Tech,2026-01-19,Basic,19,Active,
CUST-01416,Finance,2025-05-05,Basic,19,Active,
CUST-01417,Healthcare,2024-02-11,Enterprise,199,Active,
CUST-01418,Tech,2024-05-22,Basic,19,Churned,2024-08-01
CUST-01419,Education,2025-11-25,Basic,19,Active,
CUST-01420,Tech,2025-07-18,Enterprise,199,Active,
CUST-01421,Finance,2024-04-29,Basic,19,Active,
CUST-01422,Finance,2024-11-11,Basic,19,Active,
CUST-01423,Education,2024-01-26,Basic,19,Active,
CUST-01424,Finance,2025-02-15,Basic,19,Active,
CUST-01425,Tech,2025-09-24,Pro,49,Active,
CUST-01426,Finance,2024-08-13,Enterprise,199,Active,
CUST-01427,Healthcare,2025-04-01,Pro,49,Active,
CUST-01428,Education,2024-12-31,Basic,19,Active,
CUST-01429,Tech,2024-04-04,Basic,19,Active,
CUST-01430,Tech,2024-11-30,Enterprise,199,Active,
CUST-01431,Retail,2024-02-26,Pro,49,Churned,2024-06-14
CUST-01432,Tech,2025-09-14,Basic,19,Active,
CUST-01433,Healthcare,2025-10-18,Pro,49,Active,
CUST-01434,Healthcare,2024-07-18,Enterprise,199,Active,
CUST-01435,Retail,2025-08-20,Basic,19,Active,
CUST-01436,Healthcare,2025-06-23,Basic,19,Active,
CUST-01437,Tech,2024-08-15,Basic,19,Active,
CUST-01438,Tech,2026-03-11,Basic,19,Active,
CUST-01439,Finance,2026-02-24,Basic,19,Active,
CUST-01440,Retail,2024-10-11,Basic,19,Active,
CUST-01441,Tech,2024-07-19,Pro,49,Active,
CUST-01442,Retail,2024-01-24,Pro,49,Churned,2024-04-01
CUST-01443,Finance,2024-03-26,Basic,19,Active,
CUST-01444,Healthcare,2025-07-05,Basic,19,Active,
CUST-01445,Healthcare,2025-04-01,Pro,49,Active,
CUST-01446,Retail,2025-11-24,Pro,49,Churned,2026-03-31
CUST-01447,Tech,2025-11-18,Pro,49,Active,
CUST-01448,Retail,2024-03-30,Pro,49,Active,
CUST-01449,Finance,2025-06-08,Basic,19,Active,
CUST-01450,Tech,2025-02-07,Pro,49,Active,
CUST-01451,Tech,2024-07-18,Enterprise,199,Active,
CUST-01452,Tech,2025-05-17,Pro,49,Active,
CUST-01453,Tech,2024-11-21,Pro,49,Churned,2025-02-01
CUST-01454,Education,2025-09-09,Basic,19,Active,
CUST-01455,Finance,2025-09-11,Enterprise,199,Active,
CUST-01456,Education,2025-06-07,Enterprise,199,Active,
CUST-01457,Finance,2024-02-27,Pro,49,Active,
CUST-01458,Tech,2025-11-13,Basic,19,Active,
CUST-01459,Retail,2025-01-04,Pro,49,Churned,2025-06-12
CUST-01460,Tech,2025-02-11,Pro,49,Churned,2025-03-23
CUST-01461,Tech,2024-05-31,Enterprise,199,Active,
CUST-01462,Retail,2026-01-03,Basic,19,Churned,2026-03-31
CUST-01463,Retail,2025-03-13,Enterprise,199,Active,
CUST-01464,Tech,2025-01-13,Basic,19,Active,
CUST-01465,Tech,2025-01-30,Pro,49,Active,
CUST-01466,Tech,2025-01-16,Pro,49,Active,
CUST-01467,Retail,2024-01-13,Pro,49,Active,
CUST-01468,Healthcare,2024-10-18,Basic,19,Active,
CUST-01469,Retail,2024-12-19,Basic,19,Active,
CUST-01470,Tech,2024-12-25,Enterprise,199,Active,
CUST-01471,Education,2024-11-11,Enterprise,199,Active,
CUST-01472,Finance,2025-04-01,Basic,19,Active,
CUST-01473,Finance,2025-07-28,Pro,49,Active,
CUST-01474,Education,2024-03-30,Basic,19,Active,
CUST-01475,Finance,2024-08-08,Pro,49,Churned,2024-11-08
CUST-01476,Retail,2026-01-15,Basic,19,Active,
CUST-01477,Healthcare,2025-03-30,Basic,19,Active,
CUST-01478,Tech,2026-01-29,Basic,19,Active,
CUST-01479,Healthcare,2025-03-01,Pro,49,Churned,2025-05-09
CUST-01480,Retail,2025-03-29,Enterprise,199,Active,
CUST-01481,Finance,2024-10-22,Pro,49,Active,
CUST-01482,Tech,2024-06-16,Basic,19,Active,
CUST-01483,Tech,2026-01-15,Pro,49,Active,
CUST-01484,Healthcare,2025-03-10,Basic,19,Active,
CUST-01485,Tech,2026-01-16,Basic,19,Active,
CUST-01486,Healthcare,2025-02-28,Pro,49,Active,
CUST-01487,Finance,2024-05-22,Enterprise,199,Active,
CUST-01488,Healthcare,2025-08-24,Basic,19,Active,
CUST-01489,Tech,2025-09-04,Enterprise,199,Active,
CUST-01490,Tech,2024-03-29,Basic,19,Active,
CUST-01491,Retail,2024-05-27,Pro,49,Active,
CUST-01492,Tech,2024-07-31,Pro,49,Active,
CUST-01493,Education,2024-11-06,Pro,49,Active,
CUST-01494,Tech,2025-05-01,Basic,19,Active,
CUST-01495,Education,2025-06-21,Basic,19,Churned,2025-10-19
CUST-01496,Education,2024-12-09,Enterprise,199,Active,
CUST-01497,Tech,2024-03-08,Pro,49,Active,
CUST-01498,Healthcare,2025-08-27,Basic,19,Active,
CUST-01499,Tech,2026-02-13,Basic,19,Active,
CUST-01500,Retail,2025-01-19,Pro,49,Churned,2025-07-05
CUST-01501,Healthcare,2024-03-31,Basic,19,Active,
CUST-01502,Education,2024-01-07,Pro,49,Active,
CUST-01503,Tech,2025-02-23,Enterprise,199,Active,
CUST-01504,Healthcare,2025-10-16,Enterprise,199,Active,
CUST-01505,Retail,2024-10-06,Pro,49,Active,
CUST-01506,Tech,2025-02-28,Basic,19,Active,
CUST-01507,Tech,2024-06-28,Enterprise,199,Active,
CUST-01508,Retail,2025-07-23,Enterprise,199,Active,
CUST-01509,Tech,2025-04-18,Basic,19,Active,
CUST-01510,Tech,2025-12-28,Basic,19,Active,
CUST-01511,Finance,2025-08-04,Pro,49,Active,
CUST-01512,Healthcare,2026-02-12,Pro,49,Active,
CUST-01513,Healthcare,2024-05-20,Basic,19,Active,
CUST-01514,Education,2024-07-23,Basic,19,Churned,2025-01-19
CUST-01515,Tech,2024-07-09,Basic,19,Active,
CUST-01516,Retail,2025-01-25,Basic,19,Active,
CUST-01517,Finance,2024-10-23,Pro,49,Churned,2025-01-04
CUST-01518,Finance,2025-07-21,Pro,49,Active,
CUST-01519,Tech,2025-05-17,Basic,19,Active,
CUST-01520,Healthcare,2024-02-13,Enterprise,199,Churned,2024-07-25
CUST-01521,Tech,2024-11-05,Pro,49,Active,
CUST-01522,Tech,2025-08-22,Basic,19,Active,
CUST-01523,Healthcare,2024-11-07,Basic,19,Active,
CUST-01524,Finance,2025-05-20,Basic,19,Active,
CUST-01525,Tech,2025-07-26,Basic,19,Active,
CUST-01526,Finance,2026-01-27,Basic,19,Churned,2026-03-27
CUST-01527,Tech,2025-04-19,Pro,49,Active,
CUST-01528,Tech,2024-08-17,Pro,49,Churned,2024-09-26
CUST-01529,Finance,2024-01-28,Enterprise,199,Active,
CUST-01530,Education,2024-01-03,Basic,19,Active,
CUST-01531,Tech,2024-06-06,Pro,49,Active,
CUST-01532,Education,2024-09-25,Basic,19,Active,
CUST-01533,Finance,2024-11-03,Basic,19,Active,
CUST-01534,Tech,2025-10-17,Basic,19,Active,
CUST-01535,Retail,2025-10-13,Pro,49,Active,
CUST-01536,Finance,2025-04-28,Basic,19,Active,
CUST-01537,Retail,2024-05-07,Pro,49,Active,
CUST-01538,Finance,2025-10-31,Enterprise,199,Active,
CUST-01539,Tech,2025-11-12,Basic,19,Active,
CUST-01540,Healthcare,2024-10-21,Pro,49,Churned,2024-12-18
CUST-01541,Retail,2025-03-03,Basic,19,Active,
CUST-01542,Tech,2024-07-02,Basic,19,Active,
CUST-01543,Tech,2025-05-18,Basic,19,Active,
CUST-01544,Tech,2025-12-05,Pro,49,Active,
CUST-01545,Finance,2025-10-22,Basic,19,Active,
CUST-01546,Retail,2024-09-07,Basic,19,Active,
CUST-01547,Retail,2024-01-30,Enterprise,199,Active,
CUST-01548,Healthcare,2024-05-02,Basic,19,Active,
CUST-01549,Education,2026-02-22,Pro,49,Churned,2026-03-31
CUST-01550,Healthcare,2024-10-10,Basic,19,Active,
CUST-01551,Retail,2025-05-19,Pro,49,Active,
CUST-01552,Finance,2024-03-09,Enterprise,199,Active,
CUST-01553,Tech,2025-09-05,Basic,19,Active,
CUST-01554,Tech,2026-02-02,Basic,19,Active,
CUST-01555,Tech,2025-01-05,Basic,19,Active,
CUST-01556,Retail,2025-08-18,Basic,19,Active,
CUST-01557,Tech,2025-05-07,Enterprise,199,Active,
CUST-01558,Finance,2025-08-02,Pro,49,Churned,2025-11-26
CUST-01559,Tech,2025-03-22,Basic,19,Active,
CUST-01560,Retail,2024-09-21,Basic,19,Active,
CUST-01561,Finance,2025-10-05,Basic,19,Active,
CUST-01562,Healthcare,2025-12-03,Basic,19,Active,
CUST-01563,Tech,2025-05-02,Pro,49,Active,
CUST-01564,Tech,2025-12-11,Basic,19,Active,
CUST-01565,Education,2024-05-02,Basic,19,Active,
CUST-01566,Healthcare,2025-01-17,Basic,19,Active,
CUST-01567,Finance,2025-06-08,Basic,19,Churned,2025-09-10
CUST-01568,Retail,2026-01-20,Pro,49,Churned,2026-03-31
CUST-01569,Retail,2025-08-12,Basic,19,Active,
CUST-01570,Tech,2024-01-18,Basic,19,Active,
CUST-01571,Education,2024-09-22,Basic,19,Active,
CUST-01572,Healthcare,2024-06-15,Basic,19,Active,
CUST-01573,Finance,2025-08-18,Pro,49,Churned,2025-10-11
CUST-01574,Healthcare,2024-02-29,Pro,49,Churned,2024-05-09
CUST-01575,Tech,2024-05-29,Pro,49,Active,
CUST-01576,Retail,2024-11-23,Basic,19,Churned,2025-04-17
CUST-01577,Retail,2025-04-17,Pro,49,Active,
CUST-01578,Healthcare,2025-12-10,Pro,49,Churned,2026-01-25
CUST-01579,Tech,2024-05-18,Basic,19,Active,
CUST-01580,Education,2024-12-31,Pro,49,Churned,2025-03-11
CUST-01581,Finance,2024-06-16,Basic,19,Active,
CUST-01582,Education,2024-02-24,Pro,49,Active,
CUST-01583,Tech,2024-10-06,Basic,19,Active,
CUST-01584,Tech,2025-01-04,Basic,19,Active,
CUST-01585,Tech,2025-03-05,Basic,19,Active,
CUST-01586,Tech,2025-10-13,Basic,19,Active,
CUST-01587,Tech,2024-12-30,Enterprise,199,Active,
CUST-01588,Healthcare,2024-02-19,Basic,19,Active,
CUST-01589,Tech,2024-10-23,Basic,19,Churned,2025-01-07
CUST-01590,Education,2024-10-25,Enterprise,199,Active,
CUST-01591,Retail,2025-06-26,Pro,49,Churned,2025-12-14
CUST-01592,Retail,2025-10-16,Basic,19,Active,
CUST-01593,Tech,2024-03-19,Basic,19,Churned,2024-08-21
CUST-01594,Healthcare,2025-06-10,Basic,19,Active,
CUST-01595,Finance,2024-07-17,Pro,49,Active,
CUST-01596,Tech,2026-02-23,Basic,19,Active,
CUST-01597,Tech,2025-10-05,Basic,19,Active,
CUST-01598,Finance,2024-07-06,Pro,49,Churned,2024-09-16
CUST-01599,Finance,2026-02-22,Pro,49,Active,
CUST-01600,Tech,2024-04-06,Basic,19,Active,
CUST-01601,Education,2025-09-05,Pro,49,Active,
CUST-01602,Tech,2026-02-09,Enterprise,199,Active,
CUST-01603,Healthcare,2024-06-20,Pro,49,Active,
CUST-01604,Healthcare,2025-07-10,Basic,19,Active,
CUST-01605,Healthcare,2024-11-26,Pro,49,Active,
CUST-01606,Retail,2024-11-19,Pro,49,Active,
CUST-01607,Finance,2025-12-02,Pro,49,Churned,2026-03-31
CUST-01608,Retail,2024-11-04,Basic,19,Churned,2025-02-08
CUST-01609,Tech,2024-10-04,Basic,19,Churned,2025-03-15
CUST-01610,Tech,2025-12-02,Pro,49,Active,
CUST-01611,Healthcare,2025-12-15,Basic,19,Active,
CUST-01612,Finance,2025-12-05,Basic,19,Active,
CUST-01613,Healthcare,2025-01-06,Basic,19,Active,
CUST-01614,Retail,2024-04-08,Pro,49,Churned,2024-06-30
CUST-01615,Finance,2025-07-01,Basic,19,Active,
CUST-01616,Healthcare,2025-08-16,Pro,49,Churned,2025-09-30
CUST-01617,Finance,2024-12-26,Pro,49,Churned,2025-06-09
CUST-01618,Healthcare,2024-05-27,Enterprise,199,Active,
CUST-01619,Tech,2024-01-14,Basic,19,Active,
CUST-01620,Education,2024-05-20,Basic,19,Active,
CUST-01621,Finance,2025-06-14,Pro,49,Active,
CUST-01622,Retail,2024-10-15,Basic,19,Active,
CUST-01623,Healthcare,2025-01-16,Basic,19,Active,
CUST-01624,Tech,2026-03-08,Pro,49,Churned,2026-03-31
CUST-01625,Tech,2025-05-11,Basic,19,Active,
CUST-01626,Tech,2025-02-25,Pro,49,Churned,2025-05-30
CUST-01627,Finance,2024-12-14,Basic,19,Active,
CUST-01628,Finance,2024-06-15,Enterprise,199,Active,
CUST-01629,Tech,2024-04-14,Pro,49,Churned,2024-07-11
CUST-01630,Healthcare,2024-08-11,Pro,49,Active,
CUST-01631,Tech,2024-06-07,Enterprise,199,Active,
CUST-01632,Healthcare,2025-05-30,Basic,19,Active,
CUST-01633,Healthcare,2024-08-14,Pro,49,Active,
CUST-01634,Retail,2024-07-11,Pro,49,Active,
CUST-01635,Education,2025-07-26,Basic,19,Active,
CUST-01636,Tech,2025-09-20,Pro,49,Churned,2025-11-03
CUST-01637,Tech,2025-12-07,Basic,19,Active,
CUST-01638,Finance,2025-06-22,Pro,49,Active,
CUST-01639,Tech,2025-06-28,Enterprise,199,Active,
CUST-01640,Finance,2025-12-30,Pro,49,Churned,2026-03-31
CUST-01641,Tech,2025-07-18,Basic,19,Active,
CUST-01642,Tech,2025-12-20,Basic,19,Active,
CUST-01643,Tech,2026-02-13,Basic,19,Active,
CUST-01644,Tech,2024-04-26,Basic,19,Active,
CUST-01645,Tech,2025-03-03,Enterprise,199,Active,
CUST-01646,Healthcare,2025-04-16,Pro,49,Active,
CUST-01647,Tech,2024-03-19,Basic,19,Active,
CUST-01648,Retail,2024-04-29,Pro,49,Churned,2024-07-15
CUST-01649,Tech,2024-05-14,Pro,49,Active,
CUST-01650,Tech,2024-01-18,Basic,19,Active,
CUST-01651,Finance,2025-05-06,Pro,49,Active,
CUST-01652,Tech,2024-12-22,Basic,19,Active,
CUST-01653,Retail,2024-11-15,Basic,19,Active,
CUST-01654,Finance,2025-12-08,Enterprise,199,Active,
CUST-01655,Finance,2025-01-06,Basic,19,Active,
CUST-01656,Finance,2024-05-22,Basic,19,Active,
CUST-01657,Tech,2025-03-28,Enterprise,199,Active,
CUST-01658,Tech,2025-09-03,Basic,19,Active,
CUST-01659,Education,2025-06-19,Basic,19,Active,
CUST-01660,Finance,2026-02-20,Pro,49,Active,
CUST-01661,Education,2024-12-16,Pro,49,Active,
CUST-01662,Tech,2024-06-25,Basic,19,Active,
CUST-01663,Tech,2025-12-27,Basic,19,Active,
CUST-01664,Tech,2024-11-07,Pro,49,Active,
CUST-01665,Finance,2024-01-30,Pro,49,Churned,2024-06-09
CUST-01666,Retail,2026-02-01,Basic,19,Active,
CUST-01667,Healthcare,2024-05-01,Basic,19,Active,
CUST-01668,Finance,2024-08-15,Pro,49,Active,
CUST-01669,Finance,2024-05-11,Basic,19,Active,
CUST-01670,Retail,2025-12-11,Enterprise,199,Active,
CUST-01671,Finance,2024-05-25,Pro,49,Churned,2024-08-07
CUST-01672,Retail,2025-12-05,Basic,19,Churned,2026-03-31
CUST-01673,Healthcare,2024-08-20,Pro,49,Active,
CUST-01674,Retail,2024-11-10,Pro,49,Active,
CUST-01675,Tech,2024-05-08,Enterprise,199,Active,
CUST-01676,Finance,2024-08-02,Basic,19,Active,
CUST-01677,Finance,2024-05-13,Basic,19,Active,
CUST-01678,Tech,2024-03-21,Basic,19,Active,
CUST-01679,Finance,2025-03-11,Enterprise,199,Churned,2025-06-08
CUST-01680,Tech,2025-12-08,Basic,19,Churned,2026-03-31
CUST-01681,Finance,2026-02-20,Pro,49,Active,
CUST-01682,Retail,2024-04-24,Enterprise,199,Active,
CUST-01683,Tech,2024-03-20,Basic,19,Active,
CUST-01684,Education,2024-01-20,Pro,49,Active,
CUST-01685,Healthcare,2026-03-04,Pro,49,Active,
CUST-01686,Tech,2025-05-10,Pro,49,Churned,2025-10-20
CUST-01687,Education,2026-02-14,Basic,19,Active,
CUST-01688,Tech,2025-03-17,Pro,49,Active,
CUST-01689,Retail,2024-02-13,Pro,49,Active,
CUST-01690,Tech,2024-07-20,Enterprise,199,Active,
CUST-01691,Education,2024-04-20,Pro,49,Active,
CUST-01692,Retail,2024-02-03,Basic,19,Active,
CUST-01693,Tech,2025-11-06,Pro,49,Churned,2026-01-05
CUST-01694,Finance,2025-06-09,Pro,49,Active,
CUST-01695,Finance,2025-08-30,Basic,19,Active,
CUST-01696,Tech,2024-03-01,Enterprise,199,Active,
CUST-01697,Tech,2025-04-25,Basic,19,Active,
CUST-01698,Tech,2024-05-01,Enterprise,199,Active,
CUST-01699,Finance,2024-09-16,Pro,49,Active,
CUST-01700,Finance,2024-02-14,Enterprise,199,Active,
CUST-01701,Healthcare,2024-03-08,Basic,19,Active,
CUST-01702,Finance,2024-11-04,Pro,49,Churned,2025-03-05
CUST-01703,Tech,2025-11-14,Pro,49,Churned,2026-03-31
CUST-01704,Healthcare,2024-01-11,Pro,49,Active,
CUST-01705,Tech,2026-02-11,Basic,19,Active,
CUST-01706,Education,2024-04-08,Basic,19,Active,
CUST-01707,Healthcare,2024-05-06,Pro,49,Active,
CUST-01708,Tech,2025-09-08,Pro,49,Active,
CUST-01709,Tech,2024-07-29,Basic,19,Active,
CUST-01710,Retail,2025-08-24,Pro,49,Active,
CUST-01711,Finance,2024-07-23,Basic,19,Active,
CUST-01712,Healthcare,2024-07-08,Basic,19,Active,
CUST-01713,Tech,2025-11-17,Enterprise,199,Active,
CUST-01714,Retail,2024-12-25,Basic,19,Churned,2025-03-14
CUST-01715,Tech,2024-01-30,Basic,19,Active,
CUST-01716,Healthcare,2024-04-02,Basic,19,Churned,2024-05-20
CUST-01717,Education,2024-05-29,Basic,19,Active,
CUST-01718,Finance,2026-02-03,Enterprise,199,Active,
CUST-01719,Retail,2024-10-11,Pro,49,Active,
CUST-01720,Healthcare,2025-08-16,Basic,19,Churned,2026-01-19
CUST-01721,Healthcare,2024-12-22,Basic,19,Active,
CUST-01722,Tech,2024-12-26,Pro,49,Active,
CUST-01723,Finance,2024-06-13,Pro,49,Active,
CUST-01724,Education,2025-05-27,Basic,19,Active,
CUST-01725,Retail,2026-03-10,Basic,19,Active,
CUST-01726,Retail,2026-01-16,Enterprise,199,Active,
CUST-01727,Finance,2025-09-19,Pro,49,Churned,2026-03-02
CUST-01728,Healthcare,2024-09-04,Pro,49,Active,
CUST-01729,Finance,2025-06-01,Basic,19,Active,
CUST-01730,Tech,2025-08-06,Basic,19,Active,
CUST-01731,Healthcare,2024-03-10,Enterprise,199,Active,
CUST-01732,Healthcare,2024-04-11,Enterprise,199,Active,
CUST-01733,Retail,2025-08-15,Enterprise,199,Active,
CUST-01734,Tech,2026-02-20,Pro,49,Active,
CUST-01735,Healthcare,2024-01-15,Basic,19,Active,
CUST-01736,Tech,2025-06-25,Basic,19,Active,
CUST-01737,Education,2024-08-10,Basic,19,Active,
CUST-01738,Tech,2026-01-02,Pro,49,Active,
CUST-01739,Tech,2024-07-15,Basic,19,Churned,2024-11-23
CUST-01740,Tech,2024-10-15,Pro,49,Churned,2025-01-25
CUST-01741,Tech,2024-06-24,Basic,19,Active,
CUST-01742,Healthcare,2026-02-11,Basic,19,Active,
CUST-01743,Finance,2025-07-04,Enterprise,199,Active,
CUST-01744,Retail,2024-01-05,Enterprise,199,Active,
CUST-01745,Education,2026-01-12,Pro,49,Churned,2026-03-31
CUST-01746,Retail,2024-04-11,Pro,49,Active,
CUST-01747,Healthcare,2024-08-07,Basic,19,Active,
CUST-01748,Tech,2025-05-31,Basic,19,Active,
CUST-01749,Tech,2025-12-25,Pro,49,Active,
CUST-01750,Tech,2025-05-01,Basic,19,Active,
CUST-01751,Tech,2025-01-10,Basic,19,Active,
CUST-01752,Healthcare,2025-12-15,Enterprise,199,Active,
CUST-01753,Finance,2025-08-26,Basic,19,Active,
CUST-01754,Tech,2024-07-08,Pro,49,Churned,2024-08-07
CUST-01755,Tech,2025-03-26,Pro,49,Active,
CUST-01756,Education,2025-11-20,Pro,49,Churned,2026-03-30
CUST-01757,Tech,2024-04-19,Enterprise,199,Active,
CUST-01758,Tech,2024-07-04,Pro,49,Active,
CUST-01759,Retail,2024-12-29,Basic,19,Active,
CUST-01760,Healthcare,2025-01-23,Pro,49,Active,
CUST-01761,Healthcare,2025-03-10,Basic,19,Active,
CUST-01762,Healthcare,2024-08-07,Pro,49,Churned,2025-01-22
CUST-01763,Healthcare,2025-06-10,Pro,49,Churned,2025-07-19
CUST-01764,Tech,2024-08-21,Pro,49,Active,
CUST-01765,Tech,2025-02-21,Pro,49,Active,
CUST-01766,Finance,2024-04-25,Basic,19,Active,
CUST-01767,Tech,2026-02-18,Basic,19,Active,
CUST-01768,Education,2024-11-17,Basic,19,Active,
CUST-01769,Tech,2024-05-06,Pro,49,Churned,2024-07-20
CUST-01770,Tech,2025-04-22,Enterprise,199,Active,
CUST-01771,Tech,2024-04-22,Basic,19,Churned,2024-09-14
CUST-01772,Healthcare,2025-06-16,Basic,19,Active,
CUST-01773,Tech,2024-05-19,Pro,49,Active,
CUST-01774,Tech,2025-05-22,Basic,19,Active,
CUST-01775,Education,2026-02-19,Pro,49,Active,
CUST-01776,Retail,2025-01-04,Pro,49,Active,
CUST-01777,Tech,2025-12-22,Pro,49,Churned,2026-03-09
CUST-01778,Tech,2024-10-22,Pro,49,Active,
CUST-01779,Healthcare,2025-07-24,Enterprise,199,Active,
CUST-01780,Tech,2026-01-09,Pro,49,Churned,2026-03-11
CUST-01781,Education,2024-02-11,Basic,19,Active,
CUST-01782,Retail,2024-03-25,Basic,19,Active,
CUST-01783,Education,2024-12-01,Enterprise,199,Active,
CUST-01784,Retail,2025-05-20,Basic,19,Active,
CUST-01785,Tech,2024-04-28,Basic,19,Active,
CUST-01786,Tech,2025-01-29,Pro,49,Active,
CUST-01787,Healthcare,2024-10-17,Enterprise,199,Active,
CUST-01788,Tech,2025-04-12,Basic,19,Active,
CUST-01789,Finance,2025-09-06,Pro,49,Churned,2026-01-01
CUST-01790,Tech,2026-01-23,Basic,19,Active,
CUST-01791,Finance,2024-11-15,Pro,49,Churned,2025-03-19
CUST-01792,Tech,2025-12-04,Basic,19,Active,
CUST-01793,Finance,2025-03-30,Basic,19,Active,
CUST-01794,Education,2024-08-19,Basic,19,Active,
CUST-01795,Healthcare,2025-07-21,Pro,49,Active,
CUST-01796,Tech,2025-02-21,Pro,49,Active,
CUST-01797,Healthcare,2024-10-24,Basic,19,Active,
CUST-01798,Finance,2025-03-14,Enterprise,199,Active,
CUST-01799,Tech,2024-07-12,Pro,49,Active,
CUST-01800,Healthcare,2024-03-12,Pro,49,Active,
CUST-01801,Finance,2025-05-02,Basic,19,Active,
CUST-01802,Healthcare,2025-11-26,Basic,19,Active,
CUST-01803,Tech,2025-01-11,Pro,49,Active,
CUST-01804,Finance,2024-07-02,Basic,19,Active,
CUST-01805,Healthcare,2024-01-14,Pro,49,Active,
CUST-01806,Tech,2025-11-21,Basic,19,Churned,2026-02-27
CUST-01807,Retail,2025-05-18,Pro,49,Churned,2025-07-09
CUST-01808,Tech,2025-11-19,Pro,49,Active,
CUST-01809,Finance,2024-04-17,Enterprise,199,Active,
CUST-01810,Education,2025-02-09,Pro,49,Active,
CUST-01811,Finance,2025-03-24,Basic,19,Active,
CUST-01812,Education,2025-06-19,Pro,49,Active,
CUST-01813,Retail,2025-11-05,Enterprise,199,Active,
CUST-01814,Finance,2025-11-23,Pro,49,Active,
CUST-01815,Tech,2024-03-28,Enterprise,199,Active,
CUST-01816,Education,2024-05-02,Basic,19,Active,
CUST-01817,Tech,2024-05-26,Basic,19,Active,
CUST-01818,Healthcare,2025-02-08,Basic,19,Active,
CUST-01819,Education,2025-02-14,Pro,49,Active,
CUST-01820,Tech,2025-12-12,Basic,19,Active,
CUST-01821,Finance,2025-08-27,Pro,49,Churned,2025-09-27
CUST-01822,Finance,2024-04-14,Basic,19,Active,
CUST-01823,Healthcare,2026-01-29,Pro,49,Active,
CUST-01824,Education,2024-06-21,Basic,19,Active,
CUST-01825,Education,2024-03-07,Basic,19,Active,
CUST-01826,Tech,2025-01-07,Basic,19,Active,
CUST-01827,Retail,2024-07-22,Basic,19,Active,
CUST-01828,Tech,2024-12-12,Enterprise,199,Active,
CUST-01829,Education,2024-07-24,Enterprise,199,Active,
CUST-01830,Education,2025-09-01,Enterprise,199,Active,
CUST-01831,Tech,2025-02-17,Pro,49,Active,
CUST-01832,Finance,2024-05-05,Basic,19,Active,
CUST-01833,Education,2024-08-26,Pro,49,Active,
CUST-01834,Education,2025-03-10,Basic,19,Active,
CUST-01835,Education,2026-01-12,Basic,19,Active,
CUST-01836,Retail,2025-05-26,Basic,19,Active,
CUST-01837,Tech,2024-10-12,Basic,19,Active,
CUST-01838,Finance,2026-02-22,Pro,49,Active,
CUST-01839,Tech,2025-12-31,Pro,49,Active,
CUST-01840,Education,2026-02-23,Pro,49,Active,
CUST-01841,Tech,2025-08-18,Pro,49,Active,
CUST-01842,Education,2025-08-30,Basic,19,Active,
CUST-01843,Finance,2024-10-06,Basic,19,Active,
CUST-01844,Finance,2026-02-13,Basic,19,Active,
CUST-01845,Education,2025-10-21,Pro,49,Active,
CUST-01846,Retail,2025-02-13,Pro,49,Churned,2025-08-03
CUST-01847,Finance,2024-12-30,Pro,49,Active,
CUST-01848,Tech,2025-05-02,Enterprise,199,Active,
CUST-01849,Tech,2025-11-13,Pro,49,Active,
CUST-01850,Tech,2025-09-09,Pro,49,Churned,2025-11-22
CUST-01851,Finance,2025-02-18,Pro,49,Active,
CUST-01852,Tech,2025-05-11,Enterprise,199,Active,
CUST-01853,Tech,2025-06-07,Pro,49,Active,
CUST-01854,Healthcare,2024-10-12,Pro,49,Active,
CUST-01855,Retail,2024-05-30,Basic,19,Active,
CUST-01856,Finance,2026-02-25,Enterprise,199,Active,
CUST-01857,Retail,2025-04-10,Pro,49,Active,
CUST-01858,Tech,2024-04-20,Pro,49,Active,
CUST-01859,Retail,2024-05-05,Basic,19,Active,
CUST-01860,Retail,2024-09-13,Pro,49,Active,
CUST-01861,Retail,2025-05-16,Pro,49,Active,
CUST-01862,Finance,2025-05-24,Basic,19,Churned,2025-08-25
CUST-01863,Tech,2024-08-24,Enterprise,199,Active,
CUST-01864,Healthcare,2025-10-05,Pro,49,Churned,2026-03-26
CUST-01865,Tech,2024-05-17,Basic,19,Active,
