customer_id,days_active_last_30,support_tickets_last_30,storage_used_gb
CUST-04654,12,1,59.4
CUST-04655,10,1,60.6
CUST-04656,10,1,82.3
CUST-04657,10,1,45.3
CUST-04658,21,2,35.9
CUST-04659,3,8,53.7
CUST-04660,25,1,38.0
CUST-04661,17,2,72.2
CUST-04662,15,1,45.8
CUST-04663,9,0,41.5
CUST-04664,6,1,42.9
CUST-04665,13,2,60.8
CUST-04666,6,1,47.6
CUST-04667,10,2,40.4
CUST-04668,3,8,75.0
CUST-04669,8,2,37.2
CUST-04670,20,0,50.5
CUST-04671,20,1,59.8
CUST-04672,17,2,25.5
CUST-04673,9,1,57.2
CUST-04674,0,8,34.2
CUST-04675,9,1,62.3
CUST-04676,12,2,35.6
CUST-04677,7,1,60.4
CUST-04678,8,0,66.6
CUST-04679,17,0,62.9
CUST-04680,18,8,53.8
CUST-04681,0,1,46.5
CUST-04682,8,0,41.4
CUST-04683,14,8,72.1
CUST-04684,14,2,39.5
CUST-04685,16,2,34.4
CUST-04686,24,1,60.0
CUST-04687,8,0,38.1
CUST-04688,0,0,35.7
CUST-04689,20,1,28.3
CUST-04690,5,2,42.8
CUST-04691,16,2,48.8
CUST-04692,11,1,53.6
CUST-04693,21,3,64.3
CUST-04694,0,2,57.9
CUST-04695,17,1,47.1
CUST-04696,19,0,47.0
CUST-04697,20,2,57.7
CUST-04698,11,0,69.1
CUST-04699,24,2,51.9
CUST-04700,1,8,43.0
CUST-04701,22,5,35.1
CUST-04702,21,2,28.3
CUST-04703,0,8,60.0
CUST-04704,19,1,58.7
CUST-04705,25,0,58.7
CUST-04706,21,1,48.1
CUST-04707,17,0,71.1
CUST-04708,10,0,42.7
CUST-04709,3,1,64.3
CUST-04710,17,2,49.4
CUST-04711,17,2,40.9
CUST-04712,18,8,58.9
CUST-04713,17,2,56.1
CUST-04714,19,0,55.4
CUST-04715,19,0,51.2
CUST-04716,30,1,49.4
CUST-04717,16,2,85.8
CUST-04718,24,8,67.8
CUST-04719,19,0,60.8
CUST-04720,11,2,51.7
CUST-04721,10,0,65.1
CUST-04722,7,1,57.8
CUST-04723,23,2,50.4
CUST-04724,14,0,45.4
CUST-04725,1,8,48.8
CUST-04726,10,1,2.4
CUST-04727,10,2,53.2
CUST-04728,15,2,42.7
CUST-04729,11,1,73.9
CUST-04730,25,8,50.3
CUST-04731,19,0,32.2
CUST-04732,23,2,49.3
CUST-04733,20,2,34.3
CUST-04734,16,0,57.1
CUST-04735,12,1,54.4
CUST-04736,17,1,64.4
CUST-04737,12,1,38.1
CUST-04738,29,2,50.5
CUST-04739,17,1,29.5
CUST-04740,16,0,60.5
CUST-04741,17,2,57.8
CUST-04742,8,0,57.4
CUST-04743,4,0,50.0
CUST-04744,21,8,56.2
CUST-04745,11,1,74.1
CUST-04746,5,2,45.7
CUST-04747,25,2,52.1
CUST-04748,17,1,33.7
CUST-04749,8,2,37.0
CUST-04750,29,3,51.5
CUST-04751,6,0,66.6
CUST-04752,0,1,46.2
CUST-04753,12,5,46.5
CUST-04754,7,1,43.9
CUST-04755,13,2,42.0
CUST-04756,22,0,54.4
CUST-04757,20,0,27.5
CUST-04758,16,1,69.2
CUST-04759,6,1,40.0
CUST-04760,22,8,60.8
CUST-04761,4,0,31.0
CUST-04762,19,2,60.0
CUST-04763,16,1,60.1
CUST-04764,4,1,55.8
CUST-04765,4,8,35.1
CUST-04766,0,2,53.7
CUST-04767,17,5,32.3
CUST-04768,13,1,46.2
CUST-04769,17,2,65.4
CUST-04770,7,2,62.0
CUST-04771,5,1,50.2
CUST-04772,7,2,35.4
CUST-04773,1,5,59.7
CUST-04774,27,3,50.3
CUST-04775,12,2,15.2
CUST-04776,15,2,61.7
CUST-04777,15,0,49.6
CUST-04778,2,5,68.0
CUST-04779,23,1,33.6
CUST-04780,13,2,2.3
CUST-04781,24,0,54.2
CUST-04782,18,0,54.4
CUST-04783,20,2,24.6
CUST-04784,15,1,35.3
CUST-04785,11,5,91.3
CUST-04786,27,1,45.4
CUST-04787,22,0,61.0
CUST-04788,10,5,40.2
CUST-04789,12,1,18.6
CUST-04790,17,0,47.4
CUST-04791,11,0,46.0
CUST-04792,5,2,44.0
CUST-04793,20,2,48.3
CUST-04794,11,1,54.0
CUST-04795,15,1,47.7
CUST-04796,9,2,31.0
CUST-04797,5,2,57.3
CUST-04798,3,1,20.8
CUST-04799,17,1,19.2
CUST-04800,8,1,61.1
CUST-04801,14,2,57.6
CUST-04802,5,0,49.1
CUST-04803,5,2,29.1
CUST-04804,13,0,39.4
CUST-04805,17,2,46.1
CUST-04806,5,1,26.1
CUST-04807,12,2,38.9
CUST-04808,18,2,59.8
CUST-04809,3,1,71.4
CUST-04810,19,0,43.7
CUST-04811,25,1,61.3
CUST-04812,15,2,21.3
CUST-04813,16,5,59.9
CUST-04814,15,0,37.9
CUST-04815,0,2,54.6
CUST-04816,14,0,46.3
CUST-04817,1,5,69.8
CUST-04818,1,1,36.9
CUST-04819,6,1,59.4
CUST-04820,16,1,45.8
CUST-04821,2,8,47.6
CUST-04822,23,2,47.2
CUST-04823,5,2,37.3
CUST-04824,17,1,49.8
CUST-04825,17,1,49.1
CUST-04826,0,2,53.6
CUST-04827,3,1,51.3
CUST-04828,13,1,62.0
CUST-04829,14,2,63.9
CUST-04830,13,2,34.2
CUST-04831,5,2,63.0
CUST-04832,9,0,32.2
CUST-04833,15,0,58.8
CUST-04834,23,8,59.3
CUST-04835,21,3,21.3
CUST-04836,15,1,51.4
CUST-04837,12,2,43.0
CUST-04838,6,2,38.6
CUST-04839,24,1,70.3
CUST-04840,18,1,40.2
CUST-04841,27,2,37.9
CUST-04842,11,1,51.1
CUST-04843,7,0,60.3
CUST-04844,15,0,47.9
CUST-04845,4,8,67.5
CUST-04846,2,2,58.0
CUST-04847,4,1,17.3
CUST-04848,29,0,42.1
CUST-04849,19,2,41.6
CUST-04850,12,2,57.2
CUST-04851,19,8,10.6
CUST-04852,6,0,88.2
CUST-04853,24,2,58.0
CUST-04854,7,2,52.2
CUST-04855,2,1,67.7
CUST-04856,19,0,85.2
CUST-04857,0,2,63.1
CUST-04858,21,8,64.2
CUST-04859,11,8,52.0
CUST-04860,10,1,47.9
CUST-04861,1,1,42.9
CUST-04862,7,1,37.6
CUST-04863,2,2,39.7
CUST-04864,8,0,29.7
CUST-04865,25,2,48.9
CUST-04866,27,1,24.7
CUST-04867,26,2,52.9
CUST-04868,23,1,49.5
CUST-04869,16,2,52.2
CUST-04870,17,1,42.2
CUST-04871,12,1,96.2
CUST-04872,0,2,70.4
CUST-04873,25,2,31.3
CUST-04874,19,8,53.5
CUST-04875,13,2,40.9
CUST-04876,6,0,34.8
CUST-04877,2,8,29.9
CUST-04878,24,1,56.5
CUST-04879,1,0,39.8
CUST-04880,11,2,64.5
CUST-04881,11,8,64.9
CUST-04882,3,5,70.6
CUST-04883,25,1,37.2
CUST-04884,2,5,57.1
CUST-04885,24,1,59.5
CUST-04886,5,2,42.9
CUST-04887,24,8,38.4
CUST-04888,11,2,74.1
CUST-04889,5,2,53.4
CUST-04890,5,2,59.5
CUST-04891,10,2,37.7
CUST-04892,15,2,31.7
CUST-04893,11,5,41.5
CUST-04894,17,0,48.1
CUST-04895,15,0,34.0
CUST-04896,19,8,49.9
CUST-04897,6,2,24.7
CUST-04898,24,1,33.2
CUST-04899,15,1,60.1
CUST-04900,0,5,59.1
CUST-04901,3,1,44.1
CUST-04902,18,0,34.7
CUST-04903,13,1,34.6
CUST-04904,1,1,44.4
CUST-04905,30,0,59.7
CUST-04906,10,5,63.9
CUST-04907,17,1,42.6
CUST-04908,12,0,32.7
CUST-04909,19,2,54.0
CUST-04910,10,2,37.6
CUST-04911,15,1,42.2
CUST-04912,11,1,69.9
CUST-04913,20,1,62.4
CUST-04914,19,8,52.4
CUST-04915,9,2,30.9
CUST-04916,29,1,53.2
CUST-04917,1,2,65.9
CUST-04918,22,8,44.4
CUST-04919,14,8,70.3
CUST-04920,5,2,69.4
CUST-04921,24,1,75.0
CUST-04922,17,0,54.6
CUST-04923,2,1,58.8
CUST-04924,11,1,71.2
CUST-04925,11,1,56.7
CUST-04926,4,8,42.5
CUST-04927,17,5,43.3
CUST-04928,15,8,53.6
CUST-04929,9,2,30.6
CUST-04930,20,1,47.9
CUST-04931,6,1,66.4
CUST-04932,22,1,17.1
CUST-04933,18,2,73.0
CUST-04934,20,2,66.8
CUST-04935,15,8,43.1
CUST-04936,26,0,58.2
CUST-04937,5,2,50.0
CUST-04938,26,1,68.4
CUST-04939,2,8,64.7
CUST-04940,18,2,29.0
CUST-04941,18,2,58.8
CUST-04942,2,5,46.9
CUST-04943,11,1,51.2
CUST-04944,20,1,39.1
CUST-04945,20,2,76.2
CUST-04946,3,5,65.6
CUST-04947,4,0,38.9
CUST-04948,14,8,30.0
CUST-04949,6,2,44.2
CUST-04950,17,0,56.5
CUST-04951,17,2,53.6
CUST-04952,15,0,68.8
CUST-04953,5,2,61.8
CUST-04954,10,2,64.5
CUST-04955,17,2,54.9
CUST-04956,30,2,29.2
CUST-04957,11,2,47.1
CUST-04958,22,2,65.9
CUST-04959,0,1,49.2
CUST-04960,7,2,57.5
CUST-04961,10,1,45.2
CUST-04962,8,2,34.6
CUST-04963,22,5,48.1
CUST-04964,5,2,54.6
CUST-04965,20,0,40.2
CUST-04966,12,0,46.5
CUST-04967,24,2,35.9
CUST-04968,14,0,66.8
CUST-04969,0,2,45.6
CUST-04970,6,1,71.8
CUST-04971,0,2,72.9
CUST-04972,16,0,48.8
CUST-04973,17,1,34.9
CUST-04974,10,1,18.7
CUST-04975,16,1,27.9
CUST-04976,24,2,29.4
CUST-04977,20,8,70.7
CUST-04978,25,3,51.7
CUST-04979,19,2,55.8
CUST-04980,22,2,16.7
CUST-04981,18,5,32.0
CUST-04982,7,1,63.3
CUST-04983,11,2,54.3
CUST-04984,1,2,47.8
CUST-04985,12,2,58.5
CUST-04986,22,5,74.5
CUST-04987,5,5,46.7
CUST-04988,10,2,51.0
CUST-04989,7,1,52.9
CUST-04990,6,2,85.9
CUST-04991,22,5,18.5
CUST-04992,6,1,60.2
CUST-04993,17,1,48.3
CUST-04994,0,5,58.5
CUST-04995,23,2,40.1
CUST-04996,15,0,49.3
CUST-04997,0,2,60.7
CUST-04998,21,1,96.7
CUST-04999,26,2,62.1
CUST-05000,29,2,37.3
